0,373923	7,809916
0,374644	7,813423
0,375353	7,816873
0,376051	7,820268
0,376738	7,823607
0,377414	7,826891
0,378080	7,830119
0,378735	7,833291
0,379379	7,836409
0,380014	7,839470
0,380638	7,842476
0,381253	7,845426
0,381859	7,848320
0,382455	7,851158
0,383042	7,853939
0,383620	7,856663
0,384189	7,859330
0,384750	7,861941
0,385302	7,864494
0,385846	7,866990
0,386382	7,869429
0,386910	7,871810
0,387429	7,874134
0,387940	7,876400
0,388444	7,878608
0,388939	7,880760
0,389428	7,882854
0,389909	7,884890
0,390383	7,886870
0,390850	7,888794
0,391311	7,890661
0,391766	7,892471
0,392214	7,894226
0,392657	7,895926
0,393093	7,897570
0,393524	7,899158
0,393950	7,900690
0,394369	7,902167
0,394784	7,903588
0,395192	7,904953
0,395596	7,906262
0,395994	7,907515
0,396387	7,908714
0,396775	7,909857
0,397157	7,910946
0,397533	7,911981
0,397904	7,912962
0,398270	7,913891
0,398629	7,914767
0,398983	7,915592
0,399332	7,916365
0,399675	7,917088
0,400012	7,917761
0,400344	7,918385
0,400671	7,918961
0,400992	7,919489
0,401308	7,919970
0,401618	7,920405
0,401922	7,920794
0,402221	7,921139
0,402514	7,921440
0,402801	7,921698
0,403082	7,921914
0,403358	7,922088
0,403627	7,922223
0,403890	7,922317
0,404147	7,922373
0,404398	7,922390
0,404642	7,922371
0,404881	7,922314
0,405113	7,922221
0,405339	7,922092
0,405558	7,921928
0,405770	7,921730
0,405976	7,921498
0,406174	7,921233
0,406366	7,920936
0,406550	7,920607
0,406727	7,920248
0,406895	7,919860
0,407056	7,919442
0,407209	7,918996
0,407354	7,918523
0,407490	7,918023
0,407618	7,917497
0,407737	7,916945
0,407849	7,916369
0,407952	7,915769
0,408047	7,915145
0,408134	7,914499
0,408212	7,913831
0,408283	7,913142
0,408345	7,912432
0,408399	7,911701
0,408446	7,910949
0,408485	7,910178
0,408516	7,909386
0,408539	7,908575
0,408556	7,907745
0,408565	7,906896
0,408567	7,906027
0,408563	7,905140
0,408552	7,904234
0,408536	7,903308
0,408513	7,902363
0,408485	7,901399
0,408451	7,900415
0,408412	7,899412
0,408368	7,898388
0,408318	7,897345
0,408263	7,896282
0,408202	7,895199
0,408136	7,894095
0,408064	7,892971
0,407987	7,891827
0,407905	7,890662
0,407818	7,889477
0,407726	7,888271
0,407630	7,887045
0,407529	7,885798
0,407424	7,884531
0,407314	7,883244
0,407200	7,881938
0,407082	7,880612
0,406961	7,879266
0,406836	7,877901
0,406707	7,876518
0,406575	7,875115
0,406440	7,873695
0,406301	7,872256
0,406160	7,870800
0,406015	7,869326
0,405868	7,867835
0,405718	7,866328
0,405565	7,864805
0,405409	7,863265
0,405251	7,861710
0,405091	7,860140
0,404928	7,858555
0,404765	7,856955
0,404599	7,855341
0,404432	7,853713
0,404264	7,852071
0,404096	7,850416
0,403926	7,848746
0,403756	7,847063
0,403585	7,845366
0,403415	7,843656
0,403244	7,841931
0,403072	7,840192
0,402901	7,838439
0,402730	7,836672
0,402559	7,834892
0,402388	7,833098
0,402218	7,831290
0,402047	7,829470
0,401876	7,827636
0,401706	7,825790
0,401536	7,823931
0,401366	7,822060
0,401197	7,820176
0,401029	7,818281
0,400861	7,816374
0,400694	7,814456
0,400527	7,812526
0,400362	7,810585
0,400197	7,808632
0,400033	7,806669
0,399871	7,804693
0,399709	7,802706
0,399548	7,800708
0,399389	7,798697
0,399232	7,796674
0,399076	7,794638
0,398922	7,792590
0,398770	7,790530
0,398620	7,788458
0,398472	7,786374
0,398326	7,784277
0,398181	7,782170
0,398039	7,780050
0,397897	7,777920
0,397758	7,775779
0,397620	7,773628
0,397483	7,771466
0,397347	7,769295
0,397212	7,767116
0,397077	7,764927
0,396943	7,762731
0,396809	7,760527
0,396674	7,758316
0,396539	7,756098
0,396403	7,753875
0,396265	7,751646
0,396125	7,749412
0,395984	7,747174
0,395840	7,744932
0,395693	7,742687
0,395542	7,740440
0,395388	7,738191
0,395230	7,735940
0,395067	7,733689
0,394900	7,731438
0,394727	7,729188
0,394548	7,726939
0,394364	7,724692
0,394172	7,722448
0,393975	7,720207
0,393770	7,717971
0,393557	7,715740
0,393337	7,713515
0,393108	7,711296
0,392871	7,709084
0,392625	7,706880
0,392369	7,704684
0,392103	7,702497
0,391827	7,700320
0,391539	7,698153
0,391241	7,695997
0,390930	7,693851
0,390608	7,691717
